parent_commit,parent_test_file,current_commit,current_test_file,committer,author,committed_date,change_type,parent_prod_file,current_prod_file
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/om/TestOzoneManagerRestInterface.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/om/TestOzoneManagerRestInterface.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/om/TestScmChillMode.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/om/TestScmChillMode.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/ozShell/TestOzoneShell.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/ozShell/TestOzoneShell.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestAllocateContainer.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestAllocateContainer.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestContainerSmallFile.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestContainerSmallFile.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestGetCommittedBlockLengthAndPutKey.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestGetCommittedBlockLengthAndPutKey.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestSCMMXBean.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestSCMMXBean.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestXceiverClientManager.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestXceiverClientManager.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestXceiverClientMetrics.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestXceiverClientMetrics.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/node/TestQueryNode.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/node/TestQueryNode.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/TestOzoneRestWithMiniCluster.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/TestOzoneRestWithMiniCluster.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/TestOzoneVolumes.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/TestOzoneVolumes.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/TestOzoneWebAccess.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/TestOzoneWebAccess.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/client/TestBuckets.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/client/TestBuckets.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/client/TestBucketsRatis.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/client/TestBucketsRatis.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/client/TestKeys.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/client/TestKeys.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/client/TestKeysRatis.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/client/TestKeysRatis.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/client/TestOzoneClient.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/client/TestOzoneClient.java,Sunil G,Sunil G,1538736047,D,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/client/src/main/java/org/apache/hadoop/ozone/client/OzoneClient.java,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/client/TestVolume.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/client/TestVolume.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/client/TestVolumeRatis.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/web/client/TestVolumeRatis.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/objectstore-service/src/test/java/org/apache/hadoop/ozone/web/TestErrorCode.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/objectstore-service/src/test/java/org/apache/hadoop/ozone/web/TestErrorCode.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/om/TestBucketManagerImpl.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/om/TestBucketManagerImpl.java,Sunil G,Sunil G,1538736047,D,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/ozone-manager/src/main/java/org/apache/hadoop/ozone/om/BucketManagerImpl.java,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/om/TestChunkStreams.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/om/TestChunkStreams.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/om/TestKeyDeletingService.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/om/TestKeyDeletingService.java,Sunil G,Sunil G,1538736047,D,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/ozone-manager/src/main/java/org/apache/hadoop/ozone/om/KeyDeletingService.java,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/om/TestKeyManagerImpl.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/om/TestKeyManagerImpl.java,Sunil G,Sunil G,1538736047,D,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/ozone-manager/src/main/java/org/apache/hadoop/ozone/om/KeyManagerImpl.java,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/om/TestOzoneManagerHttpServer.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/om/TestOzoneManagerHttpServer.java,Sunil G,Sunil G,1538736047,D,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/ozone-manager/src/main/java/org/apache/hadoop/ozone/om/OzoneManagerHttpServer.java,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/om/TestOzoneManagerLock.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/om/TestOzoneManagerLock.java,Sunil G,Sunil G,1538736047,D,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/ozone-manager/src/main/java/org/apache/hadoop/ozone/om/OzoneManagerLock.java,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/ozonefs/src/test/java/org/apache/hadoop/fs/ozone/TestOzoneFSInputStream.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/ozonefs/src/test/java/org/apache/hadoop/fs/ozone/TestOzoneFSInputStream.java,Sunil G,Sunil G,1538736047,D,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/ozonefs/src/main/java/org/apache/hadoop/fs/ozone/OzoneFSInputStream.java,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/ozonefs/src/test/java/org/apache/hadoop/fs/ozone/TestOzoneFileInterfaces.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/ozonefs/src/test/java/org/apache/hadoop/fs/ozone/TestOzoneFileInterfaces.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/TestVirtualHostStyleFilter.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/TestVirtualHostStyleFilter.java,Sunil G,Sunil G,1538736047,D,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/VirtualHostStyleFilter.java,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestBucketResponse.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestBucketResponse.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestGetBucket.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestGetBucket.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/exception/TestOS3Exception.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/exception/TestOS3Exception.java,Sunil G,Sunil G,1538736047,D,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/exception/OS3Exception.java,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/object/TestDeleteObject.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/object/TestDeleteObject.java,Sunil G,Sunil G,1538736047,D,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/object/DeleteObject.java,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/tools/src/test/java/org/apache/hadoop/ozone/freon/TestDataValidate.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/tools/src/test/java/org/apache/hadoop/ozone/freon/TestDataValidate.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/tools/src/test/java/org/apache/hadoop/ozone/freon/TestRandomKeyGenerator.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/tools/src/test/java/org/apache/hadoop/ozone/freon/TestRandomKeyGenerator.java,Sunil G,Sunil G,1538736047,D,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/tools/src/main/java/org/apache/hadoop/ozone/freon/RandomKeyGenerator.java,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/tools/src/test/java/org/apache/hadoop/ozone/genconf/TestGenerateOzoneRequiredConfigurations.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/tools/src/test/java/org/apache/hadoop/ozone/genconf/TestGenerateOzoneRequiredConfigurations.java,Sunil G,Sunil G,1538736047,D,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/tools/src/main/java/org/apache/hadoop/ozone/genconf/GenerateOzoneRequiredConfigurations.java,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/tools/src/test/java/org/apache/hadoop/ozone/om/TestOmSQLCli.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/tools/src/test/java/org/apache/hadoop/ozone/om/TestOmSQLCli.java,Sunil G,Sunil G,1538736047,D,,
83b9b25c5136bfb99477b1142af22cb4a4b36be5,hadoop-ozone/tools/src/test/java/org/apache/hadoop/ozone/scm/TestContainerSQLCli.java,2c392da8aa790ea7541745c4d77e0b5ecbc47ac6,hadoop-ozone/tools/src/test/java/org/apache/hadoop/ozone/scm/TestContainerSQLCli.java,Sunil G,Sunil G,1538736047,D,,
f13e231025333ebf80b30bbdce1296cef554943b,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/datanode/TestDirectoryScanner.java,73c660b43f3d5311947d2acc9488f17c1caf4de0,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/datanode/TestDirectoryScanner.java,Inigo Goiri,Inigo Goiri,1538757139,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/DirectoryScanner.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/DirectoryScanner.java
73c660b43f3d5311947d2acc9488f17c1caf4de0,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/TestRMAppTransitions.java,c9683656508573fa8dd16287229ab5b1d5aa81ca,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/TestRMAppTransitions.java,Haibo Chen,Haibo Chen,1538757150,M,,
c9683656508573fa8dd16287229ab5b1d5aa81ca,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/TestResourceTrackerService.java,9bb2801e8ce1e6298241944a65f593f555ae10e2,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/TestResourceTrackerService.java,Jason Lowe,Jason Lowe,1538772766,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/ResourceTrackerService.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/ResourceTrackerService.java
9bb2801e8ce1e6298241944a65f593f555ae10e2,hadoop-hdds/server-scm/src/test/java/org/apache/hadoop/hdds/scm/server/TestSCMChillModeManager.java,cdf5d58364afbb58b3ae49670a7b179d6c5a0ba7,hadoop-hdds/server-scm/src/test/java/org/apache/hadoop/hdds/scm/server/TestSCMChillModeManager.java,Ajay Kumar,Ajay Kumar,1538773636,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-hdds/server-scm/src/main/java/org/apache/hadoop/hdds/scm/server/SCMChillModeManager.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-hdds/server-scm/src/main/java/org/apache/hadoop/hdds/scm/server/SCMChillModeManager.java
228dc192f1108438e2a221ec2ed7b6fd44080295,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestDeleteBucket.java,d7c7f68c26e4f487661e8f21758353fc9a625079,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestDeleteBucket.java,Márton Elek,Márton Elek,1539008262,A,,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/bucket/DeleteBucket.java
228dc192f1108438e2a221ec2ed7b6fd44080295,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestHeadBucket.java,d7c7f68c26e4f487661e8f21758353fc9a625079,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/bucket/TestHeadBucket.java,Márton Elek,Márton Elek,1539008262,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/bucket/HeadBucket.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-ozone/s3gateway/src/main/java/org/apache/hadoop/ozone/s3/bucket/HeadBucket.java
d7c7f68c26e4f487661e8f21758353fc9a625079,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/webapp/TestRMWebServicesApps.java,7c13872cbbb6f1b0b1c2dde894885b41186b3797,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/webapp/TestRMWebServicesApps.java,Haibo Chen,Haibo Chen,1539016837,M,,
7c13872cbbb6f1b0b1c2dde894885b41186b3797,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-client/src/test/java/org/apache/hadoop/yarn/client/cli/TestRMAdminCLI.java,745f64012a2a912d5f0a36bbda89dc638e1715cb,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-client/src/test/java/org/apache/hadoop/yarn/client/cli/TestRMAdminCLI.java,Inigo Goiri,Inigo Goiri,1539018318,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-client/src/main/java/org/apache/hadoop/yarn/client/cli/RMAdminCLI.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-client/src/main/java/org/apache/hadoop/yarn/client/cli/RMAdminCLI.java
50acba2e394db5978f95ebee913fbfdf6edfb891,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-client/src/test/java/org/apache/hadoop/yarn/client/cli/TestRMAdminCLI.java,21553e22b6640eb188e87ee2f7d8fbf22bd72092,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-client/src/test/java/org/apache/hadoop/yarn/client/cli/TestRMAdminCLI.java,Inigo Goiri,Inigo Goiri,1539020459,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-client/src/main/java/org/apache/hadoop/yarn/client/cli/RMAdminCLI.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-client/src/main/java/org/apache/hadoop/yarn/client/cli/RMAdminCLI.java
745f64012a2a912d5f0a36bbda89dc638e1715cb,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/TestContainerExecutor.java,347ea385817766a5c418017009728cd8b9959776,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/TestContainerExecutor.java,Eric Yang,Eric Yang,1539021407,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/ContainerExecutor.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/ContainerExecutor.java
745f64012a2a912d5f0a36bbda89dc638e1715cb,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/TestLinuxContainerExecutor.java,347ea385817766a5c418017009728cd8b9959776,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/TestLinuxContainerExecutor.java,Eric Yang,Eric Yang,1539021407,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/LinuxContainerExecutor.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/LinuxContainerExecutor.java
745f64012a2a912d5f0a36bbda89dc638e1715cb,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/monitor/TestContainersMonitorResourceChange.java,347ea385817766a5c418017009728cd8b9959776,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/monitor/TestContainersMonitorResourceChange.java,Eric Yang,Eric Yang,1539021407,M,,
745f64012a2a912d5f0a36bbda89dc638e1715cb,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/webapp/ContainerShellClientSocketTest.java,347ea385817766a5c418017009728cd8b9959776,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/webapp/ContainerShellClientSocketTest.java,Eric Yang,Eric Yang,1539021407,A,,
745f64012a2a912d5f0a36bbda89dc638e1715cb,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/webapp/TestNMContainerWebSocket.java,347ea385817766a5c418017009728cd8b9959776,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/webapp/TestNMContainerWebSocket.java,Eric Yang,Eric Yang,1539021407,A,,
5539dd97d2ac216a6f00b7cf97009e5331e46a72,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/datanode/fsdataset/impl/TestFsVolumeList.java,c632c6e6e99e3f3722774c9fc269ace88aa5d9bb,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/datanode/fsdataset/impl/TestFsVolumeList.java,Yiqun Lin,Yiqun Lin,1539051637,M,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/fsdataset/impl/FsVolumeList.java,/hdd/dj/testSmellDetection/gitRepo/hadoop/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/fsdataset/impl/FsVolumeList.java
1043795f7fe44c98a34f8ea3cea708c801c3043b,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestDistributedFileSystemWithECFile.java,08bb6c49a5aec32b7d9f29238560f947420405d6,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestDistributedFileSystemWithECFile.java,Xiao Chen,Hrishikesh Gadre,1539055917,M,,
b6698e2a828a652e995d4cfe83d8fcd095fdeee2,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestDistributedFileSystemWithECFile.java,a99658cd8504edfe7b80f979eb25795c16726dcd,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestDistributedFileSystemWithECFile.java,Xiao Chen,Hrishikesh Gadre,1539056388,M,,
5b1cfcaeff1bfa8fb736574f1a664da40b3317d2,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestGetCommittedBlockLengthAndPutKey.java,7367ff333bf332b300e0acd6e7501ce8139a1998,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/scm/TestGetCommittedBlockLengthAndPutKey.java,Nanda kumar,Nanda kumar,1539088621,M,,
